iter	Passed	Remaining
3220	152185	84054
3221	152232	84006
3222	152284	83962
3223	152333	83915
3224	152364	83859
3225	152405	83808
3226	152445	83757
3227	152484	83705
3228	152534	83660
3229	152578	83610
3230	152631	83566
3231	152664	83511
3232	152701	83458
3233	152746	83410
3234	152784	83358
3235	152832	83311
3236	152882	83266
3237	153083	83302
3238	153130	83255
3239	153165	83200
3240	153217	83156
3241	153261	83107
3242	153301	83056
3243	153351	83010
3244	153401	82964
3245	153448	82917
3246	153486	82864
3247	153532	82816
3248	153569	82764
3249	153606	82711
3250	153644	82658
3251	153688	82610
3252	153735	82562
3253	153787	82517
3254	153826	82466
3255	153900	82433
3256	153947	82385
3257	154000	82341
3258	154053	82297
3259	154260	82335
3260	154301	82284
3261	154338	82231
3262	154370	82176
3263	154413	82126
3264	154450	82073
3265	154488	82021
3266	154534	81973
3267	154565	81917
3268	154612	81870
3269	154661	81824
3270	154702	81773
3271	154743	81722
3272	154787	81673
3273	154836	81627
3274	154872	81573
3275	154918	81526
3276	154971	81481
3277	155017	81433
3278	155073	81391
3279	155119	81343
3280	155172	81299
3281	155207	81245
3282	155247	81194
3283	155469	81237
3284	155519	81192
3285	155573	81148
3286	155636	81108
3287	155684	81061
3288	155734	81016
3289	155773	80964
3290	155814	80913
3291	155873	80872
3292	155952	80841
3293	155991	80789
3294	156026	80735
3295	156060	80681
3296	156099	80630
3297	156134	80576
3298	156163	80519
3299	156202	80468
3300	156240	80415
3301	156283	80366
3302	156328	80317
3303	156388	80276
3304	156433	80228
3305	156522	80202
3306	156682	80212
3307	156730	80165
3308	156770	80114
3309	156815	80065
3310	156870	80022
3311	156911	79971
3312	156971	79930
3313	157008	79878
3314	157048	79827
3315	157082	79772
3316	157135	79728
3317	157170	79674
3318	157205	79621
3319	157244	79569
3320	157279	79515
3321	157318	79464
3322	157371	79419
3323	157416	79371
3324	157457	79320
3325	157517	79279
3326	157569	79234
3327	157611	79184
3328	157760	79188
3329	157872	79173
3330	157917	79124
3331	157961	79075
3332	157999	79023
3333	158050	78977
3334	158102	78932
3335	158149	78884
3336	158184	78831
3337	158222	78779
3338	158272	78733
3339	158319	78685
3340	158357	78633
3341	158393	78580
3342	158446	78535
3343	158479	78481
3344	158529	78435
3345	158589	78394
3346	158626	78341
3347	158670	78292
3348	158704	78238
3349	158733	78181
3350	158766	78127
3351	158803	78075
3352	158847	78026
3353	159092	78076
3354	159150	78033
3355	159188	77981
3356	159230	77931
3357	159286	77888
3358	159329	77838
3359	159388	77796
3360	159430	77746
3361	159474	77697
3362	159536	77657
3363	159572	77604
3364	159608	77551
3365	159675	77513
3366	159718	77463
3367	159773	77420
3368	159820	77372
3369	159875	77328
3370	159921	77280
3371	159974	77235
3372	160021	77187
3373	160075	77143
3374	160279	77171
3375	160321	77121
3376	160365	77072
3377	160400	77018
3378	160440	76967
3379	160476	76914
3380	160521	76866
3381	160559	76814
3382	160606	76766
3383	160653	76718
3384	160691	76666
3385	160737	76618
3386	160780	76568
3387	160823	76519
3388	160872	76472
3389	160912	76421
3390	160950	76369
3391	160986	76316
3392	161025	76265
3393	161068	76215
3394	161107	76164
3395	161146	76112
3396	161192	76064
3397	161239	76016
3398	161411	76028
3399	161492	75996
3400	161539	75948
3401	161574	75895
3402	161611	75842
3403	161653	75792
3404	161683	75737
3405	161721	75685
3406	161757	75632
3407	161805	75585
3408	161851	75537
3409	161889	75485
3410	161937	75438
3411	161974	75385
3412	162014	75334
3413	162047	75280
3414	162091	75231
3415	162131	75180
3416	162191	75138
3417	162237	75090
3418	162290	75045
3419	162337	74998
3420	162376	74946
3421	162422	74898
3422	162597	74909
3423	162718	74896
3424	162770	74850
3425	162836	74811
3426	162875	74760
3427	162926	74714
3428	162994	74676
3429	163034	74625
3430	163077	74575
3431	163121	74526
3432	163174	74481
3433	163219	74432
3434	163258	74381
3435	163298	74330
3436	163334	74277
3437	163372	74225
3438	163415	74176
3439	163458	74126
3440	163501	74076
3441	163538	74024
3442	163573	73971
3443	163616	73922
3444	163680	73881
3445	163888	73906
3446	163934	73858
3447	163979	73809
3448	164019	73758
3449	164078	73716
3450	164142	73676
3451	164179	73623
3452	164225	73575
3453	164261	73522
3454	164326	73483
3455	164376	73436
3456	164411	73383
3457	164459	73336
3458	164497	73284
3459	164532	73231
3460	164576	73182
3461	164625	73135
3462	164677	73089
3463	164725	73042
3464	164781	72998
3465	164816	72945
3466	164857	72894
3467	164888	72840
3468	165103	72866
3469	165144	72815
3470	165182	72764
3471	165219	72711
3472	165276	72668
3473	165328	72622
3474	165380	72576
3475	165417	72524
3476	165453	72472
3477	165490	72419
3478	165523	72366
3479	165562	72314
3480	165600	72262
3481	165642	72212
3482	165678	72160
3483	165716	72108
3484	165756	72057
3485	165788	72003
3486	165825	71951
3487	165863	71899
3488	165898	71846
3489	165932	71793
3490	165973	71742
3491	166009	71690
3492	166042	71636
3493	166077	71583
3494	166225	71579
3495	166342	71561
3496	166379	71509
3497	166421	71459
3498	166454	71405
3499	166486	71351
3500	166526	71300
3501	166561	71247
3502	166596	71194
3503	166638	71144
3504	166669	71090
3505	166702	71036
3506	166751	70989
3507	166787	70936
3508	166828	70886
3509	166866	70834
3510	166909	70785
3511	166963	70740
3512	166999	70688
3513	167049	70641
3514	167103	70597
3515	167149	70548
3516	167195	70500
3517	167228	70446
3518	167281	70401
3519	167334	70356
3520	167543	70376
3521	167590	70328
3522	167636	70280
3523	167687	70234
3524	167752	70194
3525	167790	70142
3526	167828	70091
3527	167867	70039
3528	167912	69991
3529	167949	69939
3530	167988	69888
3531	168027	69837
3532	168068	69786
3533	168103	69733
3534	168140	69681
3535	168205	69641
3536	168244	69590
3537	168299	69546
3538	168337	69494
3539	168388	69448
3540	168426	69396
3541	168462	69344
3542	168501	69293
3543	168543	69243
3544	168672	69229
3545	168807	69217
3546	168853	69169
3547	168905	69123
3548	168951	69075
3549	169023	69037
3550	169058	68985
3551	169088	68930
3552	169138	68883
3553	169175	68831
3554	169221	68783
3555	169256	68730
3556	169292	68678
3557	169331	68627
3558	169375	68578
3559	169419	68529
3560	169465	68480
3561	169506	68430
3562	169553	68383
3563	169606	68337
3564	169653	68289
3565	169705	68243
3566	169746	68193
3567	169997	68227
3568	170037	68177
3569	170091	68131
3570	170134	68082
3571	170202	68042
3572	170248	67994
3573	170290	67944
3574	170338	67897
3575	170391	67851
3576	170438	67803
3577	170492	67758
3578	170527	67706
3579	170575	67658
3580	170615	67607
3581	170654	67556
3582	170727	67519
3583	170766	67468
3584	170808	67418
3585	170855	67370
3586	170888	67316
3587	170939	67270
3588	170990	67224
3589	171200	67240
3590	171239	67189
3591	171281	67139
3592	171325	67090
3593	171358	67036
3594	171410	66990
3595	171445	66938
3596	171493	66890
3597	171542	66843
3598	171575	66790
3599	171616	66739
3600	171654	66688
3601	171709	66643
3602	171748	66592
3603	171783	66539
3604	171816	66486
3605	171850	66433
3606	171909	66390
3607	171957	66342
3608	171992	66290
3609	172038	66241
3610	172094	66197
3611	172141	66149
3612	172185	66100
3613	172346	66096
3614	172450	66070
3615	172490	66019
3616	172540	65972
3617	172582	65922
3618	172625	65873
3619	172666	65822
3620	172719	65777
3621	172753	65724
3622	172804	65678
3623	172842	65626
3624	172894	65580
3625	172930	65528
3626	172976	65480
3627	173010	65427
3628	173054	65378
3629	173105	65331
3630	173156	65285
3631	173203	65237
3632	173242	65186
3633	173294	65140
3634	173342	65092
3635	173412	65053
3636	173662	65081
3637	173706	65032
3638	173743	64980
3639	173795	64934
3640	173837	64884
3641	173898	64841
3642	173932	64788
3643	173974	64739
3644	174020	64690
3645	174070	64643
3646	174104	64590
3647	174143	64540
3648	174178	64487
3649	174215	64435
3650	174254	64384
3651	174312	64340
3652	174358	64292
3653	174396	64241
3654	174442	64192
3655	174496	64147
3656	174545	64100
3657	174598	64054
3658	174643	64005
3659	174754	63981
3660	174878	63961
3661	174915	63909
3662	174952	63857
3663	174987	63805
3664	175022	63753
3665	175057	63700
3666	175095	63649
3667	175134	63598
3668	175169	63546
3669	175204	63493
3670	175246	63443
3671	175283	63392
3672	175316	63339
3673	175351	63286
3674	175389	63235
3675	175426	63184
3676	175456	63129
3677	175488	63076
3678	175527	63025
3679	175566	62974
3680	175603	62923
3681	175639	62871
3682	175674	62819
3683	175714	62768
3684	175762	62721
3685	175801	62670
3686	175847	62622
3687	175952	62594
3688	176146	62599
3689	176208	62556
3690	176265	62511
3691	176302	62460
3692	176348	62411
3693	176404	62367
3694	176454	62320
3695	176502	62272
3696	176535	62219
3697	176574	62168
3698	176617	62119
3699	176657	62068
3700	176698	62018
3701	176739	61968
3702	176800	61925
3703	176847	61877
3704	176902	61832
3705	176939	61780
3706	176983	61731
3707	177030	61683
3708	177077	61635
3709	177118	61585
3710	177342	61599
3711	177379	61547
3712	177419	61497
3713	177465	61448
3714	177518	61402
3715	177558	61352
3716	177620	61309
3717	177655	61257
3718	177699	61208
3719	177751	61161
3720	177801	61114
3721	177846	61066
3722	177885	61015
3723	177918	60962
3724	177955	60910
3725	178013	60866
3726	178060	60818
3727	178093	60765
3728	178134	60715
3729	178178	60666
3730	178213	60614
3731	178264	60568
3732	178312	60520
3733	178343	60466
3734	178580	60482
3735	178617	60431
3736	178674	60386
3737	178718	60337
3738	178764	60289
3739	178819	60243
3740	178879	60200
3741	178950	60160
3742	179018	60119
3743	179064	60070
3744	179097	60017
3745	179134	59966
3746	179177	59917
3747	179217	59866
3748	179265	59818
3749	179320	59773
3750	179365	59724
3751	179404	59674
3752	179451	59626
3753	179487	59574
3754	179533	59525
3755	179581	59477
3756	179847	59502
3757	179899	59455
3758	179946	59407
3759	180003	59362
3760	180048	59314
3761	180106	59269
3762	180140	59217
3763	180181	59167
3764	180236	59121
3765	180290	59075
3766	180339	59028
3767	180376	58976
3768	180412	58924
3769	180457	58876
3770	180504	58827
3771	180549	58779
3772	180595	58730
3773	180632	58679
3774	180682	58632
3775	180734	58585
3776	180774	58535
3777	180815	58485
3778	181010	58484
3779	181092	58447
3780	181132	58397
3781	181173	58347
3782	181221	58299
3783	181269	58251
3784	181317	58203
3785	181367	58156
3786	181405	58105
3787	181438	58052
3788	181475	58001
3789	181520	57952
3790	181560	57902
3791	181609	57854
3792	181655	57806
3793	181699	57756
3794	181750	57710
3795	181784	57657
3796	181834	57610
3797	181904	57569
3798	181969	57526
3799	182004	57475
3800	182142	57455
3801	182217	57416
3802	182261	57366
3803	182299	57316
3804	182346	57267
3805	182382	57216
3806	182452	57175
3807	182508	57129
3808	182572	57086
3809	182616	57037
3810	182653	56986
3811	182690	56935
3812	182729	56884
3813	182767	56833
3814	182809	56783
3815	182869	56739
3816	182903	56687
3817	182956	56640
3818	182996	56590
3819	183055	56545
3820	183116	56502
3821	183150	56449
3822	183359	56451
3823	183468	56422
3824	183502	56369
3825	183553	56323
3826	183600	56274
3827	183643	56225
3828	183680	56173
3829	183731	56126
3830	183768	56075
3831	183812	56026
3832	183869	55981
3833	183918	55933
3834	183956	55882
3835	183997	55832
3836	184055	55787
3837	184101	55738
3838	184153	55692
3839	184200	55643
3840	184254	55597
3841	184299	55548
3842	184365	55506
3843	184429	55463
3844	184608	55454
3845	184697	55418
3846	184737	55368
3847	184783	55319
3848	184817	55267
3849	184866	55219
3850	184920	55173
3851	184953	55120
3852	185003	55073
3853	185058	55027
3854	185100	54977
3855	185137	54926
3856	185174	54875
3857	185217	54825
3858	185255	54774
3859	185296	54724
3860	185358	54680
3861	185402	54631
3862	185456	54585
3863	185502	54536
3864	185556	54490
3865	185605	54443
3866	185693	54406
3867	185905	54406
3868	185959	54360
3869	185998	54309
3870	186058	54264
3871	186121	54221
3872	186160	54170
3873	186206	54121
3874	186263	54076
3875	186304	54026
3876	186373	53984
3877	186416	53934
3878	186456	53884
3879	186490	53832
3880	186549	53787
3881	186589	53736
3882	186626	53685
3883	186658	53633
3884	186704	53584
3885	186757	53537
3886	186806	53490
3887	186860	53443
3888	187048	53435
3889	187171	53408
3890	187221	53361
3891	187270	53313
3892	187304	53261
3893	187348	53211
3894	187383	53160
3895	187422	53109
3896	187458	53057
3897	187505	53009
3898	187559	52963
3899	187605	52914
3900	187644	52863
3901	187681	52812
3902	187720	52761
3903	187768	52713
3904	187804	52662
3905	187837	52609
3906	187872	52558
3907	187923	52510
3908	187977	52464
3909	188023	52415
3910	188068	52366
3911	188105	52315
3912	188343	52320
3913	188390	52271
3914	188432	52222
3915	188476	52172
3916	188523	52124
3917	188561	52073
3918	188602	52023
3919	188633	51970
3920	188675	51920
3921	188720	51871
3922	188772	51824
3923	188817	51775
3924	188861	51726
3925	188899	51675
3926	188936	51624
3927	188975	51573
3928	189020	51524
3929	189058	51474
3930	189121	51429
3931	189172	51382
3932	189238	51339
3933	189287	51291
3934	189396	51259
3935	189639	51264
3936	189678	51213
3937	189720	51163
3938	189761	51113
3939	189797	51062
3940	189839	51012
3941	189885	50963
3942	189923	50912
3943	189974	50865
3944	190017	50815
3945	190071	50769
3946	190122	50721
3947	190161	50671
3948	190195	50619
3949	190235	50568
3950	190270	50517
3951	190322	50470
3952	190371	50422
3953	190421	50374
3954	190475	50327
3955	190539	50283
3956	190590	50236
3957	190766	50222
3958	190875	50189
3959	190926	50142
3960	190959	50090
3961	191002	50040
3962	191038	49989
3963	191078	49938
3964	191114	49887
3965	191164	49839
3966	191207	49790
3967	191264	49744
3968	191309	49695
3969	191343	49643
3970	191393	49595
3971	191430	49544
3972	191479	49496
3973	191525	49447
3974	191588	49403
3975	191630	49353
3976	191679	49305
3977	191724	49256
3978	191761	49205
3979	191805	49156
3980	191915	49123
3981	192109	49112
3982	192164	49066
3983	192205	49016
3984	192257	48969
3985	192378	48939
3986	192462	48900
3987	192505	48850
3988	192562	48804
3989	192602	48754
3990	192640	48703
3991	192682	48653
3992	192740	48607
3993	192793	48560
3994	192842	48512
3995	192890	48463
3996	192941	48416
3997	192995	48369
3998	193040	48320
3999	193199	48299
4000	193365	48280
4001	193410	48231
4002	193458	48183
4003	193523	48139
4004	193556	48087
4005	193596	48036
4006	193646	47988
4007	193694	47940
4008	193742	47892
4009	193777	47840
4010	193818	47790
4011	193859	47739
4012	193898	47689
4013	193934	47638
4014	193978	47588
4015	194029	47541
4016	194078	47492
4017	194120	47443
4018	194163	47393
4019	194196	47341
4020	194243	47292
4021	194280	47241
4022	194327	47193
4023	194500	47175
4024	194624	47145
4025	194663	47094
4026	194711	47046
4027	194763	46998
4028	194800	46947
4029	194842	46897
4030	194891	46849
4031	194942	46801
4032	194989	46753
4033	195064	46711
4034	195110	46662
4035	195146	46610
4036	195195	46562
4037	195229	46510
4038	195277	46462
4039	195322	46413
4040	195364	46363
4041	195406	46313
4042	195464	46267
4043	195510	46218
4044	195553	46168
4045	195755	46156
4046	195836	46116
4047	195874	46065
4048	195912	46014
4049	195967	45967
4050	196006	45917
4051	196043	45866
4052	196077	45814
4053	196117	45763
4054	196164	45715
4055	196209	45666
4056	196265	45619
4057	196299	45567
4058	196345	45518
4059	196394	45470
4060	196442	45422
4061	196485	45372
4062	196528	45322
4063	196568	45272
4064	196605	45221
4065	196640	45170
4066	196679	45119
4067	196723	45070
4068	196779	45023
4069	196996	45013
4070	197096	44977
4071	197138	44927
4072	197180	44877
4073	197221	44827
4074	197259	44776
4075	197298	44726
4076	197335	44675
4077	197373	44624
4078	197421	44575
4079	197465	44526
4080	197512	44477
4081	197569	44431
4082	197611	44381
4083	197651	44331
4084	197690	44280
4085	197737	44232
4086	197782	44182
4087	197823	44132
4088	197865	44083
4089	197914	44034
4090	197966	43987
4091	198014	43938
4092	198068	43891
4093	198326	43889
4094	198368	43839
4095	198416	43791
4096	198452	43739
4097	198487	43688
4098	198532	43639
4099	198569	43588
4100	198609	43538
4101	198639	43485
4102	198684	43436
4103	198730	43387
4104	198783	43340
4105	198820	43289
4106	198860	43239
4107	198900	43188
4108	198939	43138
4109	198975	43087
4110	199013	43036
4111	199061	42987
4112	199109	42939
4113	199170	42893
4114	199213	42844
4115	199258	42794
4116	199296	42744
4117	199506	42730
4118	199617	42695
4119	199672	42648
4120	199719	42599
4121	199765	42550
4122	199799	42499
4123	199848	42450
4124	199886	42400
4125	199934	42351
4126	199987	42304
4127	200022	42252
4128	200062	42202
4129	200111	42154
4130	200152	42104
4131	200199	42055
4132	200247	42006
4133	200294	41958
4134	200340	41909
4135	200376	41858
4136	200424	41809
4137	200466	41759
4138	200516	41711
4139	200567	41663
4140	200816	41656
4141	200869	41609
4142	200916	41560
4143	200970	41513
4144	201015	41464
4145	201068	41416
4146	201116	41367
4147	201162	41318
4148	201200	41268
4149	201247	41219
4150	201285	41168
4151	201323	41118
4152	201368	41068
4153	201406	41018
4154	201449	40968
4155	201498	40920
4156	201541	40870
4157	201586	40821
4158	201624	40770
4159	201661	40720
4160	201694	40668
4161	201730	40617
4162	201771	40567
4163	201805	40516
4164	201990	40495
4165	202100	40458
4166	202142	40409
4167	202178	40358
4168	202212	40306
4169	202243	40254
4170	202279	40203
4171	202314	40152
4172	202350	40101
4173	202386	40050
4174	202421	39999
4175	202455	39948
4176	202493	39897
4177	202530	39846
4178	202568	39796
4179	202616	39747
4180	202653	39697
4181	202687	39645
4182	202733	39596
4183	202781	39548
4184	202836	39501
4185	202885	39452
4186	202927	39402
4187	203000	39359
4188	203047	39310
4189	203292	39300
4190	203372	39257
4191	203437	39212
4192	203487	39163
4193	203536	39115
4194	203573	39064
4195	203617	39015
4196	203673	38968
4197	203713	38918
4198	203750	38867
4199	203787	38816
4200	203823	38765
4201	203868	38716
4202	203902	38665
4203	203944	38615
4204	203980	38564
4205	204017	38514
4206	204063	38464
4207	204111	38416
4208	204170	38369
4209	204215	38320
4210	204251	38269
4211	204301	38221
4212	204461	38193
4213	204598	38161
4214	204636	38111
4215	204688	38063
4216	204735	38014
4217	204784	37966
4218	204817	37914
4219	204866	37866
4220	204905	37816
4221	204950	37766
4222	204998	37718
4223	205050	37670
4224	205085	37619
4225	205126	37569
4226	205175	37520
4227	205221	37471
4228	205271	37423
4229	205319	37374
4230	205372	37327
4231	205417	37277
4232	205450	37226
4233	205500	37178
4234	205552	37130
4235	205740	37107
4236	205883	37075
4237	205918	37024
4238	205973	36977
4239	206021	36928
4240	206075	36880
4241	206117	36831
4242	206174	36783
4243	206220	36734
4244	206265	36685
4245	206299	36634
4246	206336	36583
4247	206416	36540
4248	206468	36492
4249	206523	36445
4250	206575	36397
4251	206631	36349
4252	206674	36300
4253	206710	36249
4254	206772	36203
4255	206838	36157
4256	207027	36133
4257	207148	36097
4258	207190	36047
4259	207237	35999
4260	207291	35951
4261	207340	35902
4262	207373	35851
4263	207421	35802
4264	207477	35755
4265	207539	35708
4266	207604	35662
4267	207646	35613
4268	207680	35562
4269	207715	35511
4270	207753	35460
4271	207793	35410
4272	207840	35361
4273	207896	35314
4274	207939	35264
4275	207992	35216
4276	208039	35167
4277	208075	35117
4278	208197	35080
4279	208370	35053
4280	208427	35005
4281	208494	34960
4282	208534	34910
4283	208587	34861
4284	208634	34812
4285	208687	34765
4286	208736	34716
4287	208787	34668
4288	208824	34617
4289	208869	34568
4290	208905	34517
4291	208952	34468
4292	208994	34418
4293	209041	34369
4294	209074	34318
4295	209125	34270
4296	209180	34222
4297	209224	34173
4298	209260	34122
4299	209294	34071
4300	209484	34045
4301	209593	34006
4302	209639	33957
4303	209681	33907
4304	209721	33857
4305	209758	33806
4306	209805	33757
4307	209864	33710
4308	209912	33661
4309	209949	33611
4310	209994	33562
4311	210033	33511
4312	210081	33463
4313	210116	33412
4314	210153	33361
4315	210200	33312
4316	210249	33263
4317	210285	33213
4318	210327	33163
4319	210374	33114
4320	210411	33064
4321	210443	33012
4322	210495	32964
4323	210534	32914
4324	210686	32881
4325	210835	32848
4326	210871	32797
4327	210912	32748
4328	210948	32697
4329	210994	32648
4330	211043	32599
4331	211090	32550
4332	211127	32499
4333	211175	32451
4334	211212	32400
4335	211249	32349
4336	211293	32300
4337	211334	32250
4338	211379	32201
4339	211459	32157
4340	211505	32108
4341	211550	32058
4342	211594	32009
4343	211632	31959
4344	211680	31910
4345	211733	31862
4346	211781	31813
4347	211828	31764
4348	212107	31750
4349	212147	31700
4350	212197	31651
4351	212233	31600
4352	212270	31550
4353	212316	31501
4354	212382	31455
4355	212436	31407
4356	212483	31357
4357	212515	31306
4358	212553	31256
4359	212593	31206
4360	212632	31156
4361	212673	31106
4362	212711	31055
4363	212744	31004
4364	212780	30954
4365	212818	30903
4366	212851	30852
4367	212894	30803
4368	212931	30753
4369	212970	30702
4370	213005	30652
4371	213038	30601
4372	213074	30550
4373	213112	30500
4374	213252	30464
4375	213385	30427
4376	213421	30377
4377	213462	30327
4378	213523	30280
4379	213566	30230
4380	213614	30182
4381	213656	30132
4382	213701	30083
4383	213754	30034
4384	213802	29986
4385	213851	29937
4386	213901	29888
4387	213938	29838
4388	213980	29788
4389	214021	29738
4390	214072	29690
4391	214117	29640
4392	214153	29590
4393	214203	29541
4394	214240	29491
4395	214277	29441
4396	214319	29391
4397	214356	29341
4398	214396	29291
4399	214696	29276
4400	214758	29229
4401	214818	29182
4402	214872	29134
4403	214913	29084
4404	214951	29034
4405	214994	28984
4406	215042	28935
4407	215086	28886
4408	215129	28836
4409	215165	28786
4410	215202	28735
4411	215240	28685
4412	215277	28635
4413	215341	28588
4414	215383	28538
4415	215420	28488
4416	215459	28438
4417	215503	28389
4418	215542	28339
4419	215597	28291
4420	215641	28241
4421	215681	28191
4422	215847	28158
4423	215973	28119
4424	216014	28069
4425	216058	28020
4426	216106	27971
4427	216138	27920
4428	216171	27869
4429	216214	27819
4430	216259	27770
4431	216306	27721
4432	216356	27672
4433	216390	27622
4434	216435	27572
4435	216469	27522
4436	216507	27472
4437	216559	27423
4438	216609	27375
4439	216655	27325
4440	216688	27275
4441	216742	27227
4442	216790	27178
4443	216842	27129
4444	216889	27080
4445	216942	27032
4446	217164	27005
4447	217267	26963
4448	217302	26912
4449	217340	26862
4450	217390	26813
4451	217444	26765
4452	217493	26716
4453	217543	26667
4454	217590	26618
4455	217643	26570
4456	217681	26520
4457	217714	26469
4458	217755	26419
4459	217796	26369
4460	217843	26320
4461	217890	26271
4462	217937	26222
4463	217992	26174
4464	218043	26126
4465	218074	26075
4466	218120	26026
4467	218159	25976
4468	218207	25927
4469	218500	25907
4470	218537	25856
4471	218574	25806
4472	218610	25756
4473	218650	25706
4474	218693	25656
4475	218733	25606
4476	218775	25557
4477	218812	25506
4478	218854	25457
4479	218889	25406
4480	218944	25358
4481	218975	25307
4482	219022	25258
4483	219064	25208
4484	219102	25158
4485	219139	25108
4486	219192	25060
4487	219226	25009
4488	219274	24960
4489	219323	24912
4490	219359	24861
4491	219401	24812
4492	219465	24765
4493	219566	24722
4494	219792	24693
4495	219850	24645
4496	219913	24597
4497	219949	24547
4498	219983	24496
4499	220063	24451
4500	220111	24402
4501	220147	24352
4502	220193	24302
4503	220229	24252
4504	220257	24201
4505	220303	24152
4506	220347	24102
4507	220391	24053
4508	220445	24005
4509	220492	23955
4510	220535	23906
4511	220580	23857
4512	220619	23807
4513	220659	23757
4514	220697	23707
4515	220748	23658
4516	220898	23620
4517	221094	23587
4518	221150	23539
4519	221194	23489
4520	221247	23441
4521	221294	23392
4522	221342	23342
4523	221378	23292
4524	221426	23243
4525	221459	23193
4526	221510	23144
4527	221564	23095
4528	221602	23045
4529	221640	22995
4530	221685	22946
4531	221732	22897
4532	221775	22847
4533	221828	22799
4534	221880	22750
4535	221922	22701
4536	221953	22650
4537	221995	22600
4538	222052	22552
4539	222331	22526
4540	222384	22478
4541	222429	22429
4542	222464	22378
4543	222512	22329
4544	222566	22281
4545	222609	22231
4546	222665	22183
4547	222704	22133
4548	222751	22084
4549	222790	22034
4550	222830	21984
4551	222867	21934
4552	222906	21884
4553	222949	21834
4554	222994	21785
4555	223050	21737
4556	223095	21687
4557	223150	21639
4558	223192	21589
4559	223228	21539
4560	223276	21490
4561	223312	21440
4562	223486	21403
4563	223683	21368
4564	223725	21318
4565	223758	21268
4566	223794	21218
4567	223850	21169
4568	223912	21121
4569	223960	21072
4570	223998	21022
4571	224060	20975
4572	224094	20924
4573	224140	20875
4574	224176	20825
4575	224217	20775
4576	224270	20726
4577	224313	20677
4578	224350	20627
4579	224397	20577
4580	224443	20528
4581	224482	20478
4582	224530	20429
4583	224577	20380
4584	224629	20331
4585	224819	20295
4586	224940	20252
4587	224984	20203
4588	225030	20154
4589	225083	20105
4590	225140	20057
4591	225176	20006
4592	225214	19956
4593	225247	19906
4594	225284	19856
4595	225324	19806
4596	225377	19757
4597	225417	19708
4598	225469	19659
4599	225507	19609
4600	225538	19558
4601	225574	19508
4602	225616	19458
4603	225647	19408
4604	225684	19358
4605	225721	19308
4606	225754	19257
4607	225794	19208
4608	225831	19158
4609	225864	19107
4610	225952	19062
4611	226077	19019
4612	226191	18975
4613	226229	18925
4614	226267	18876
4615	226306	18826
4616	226342	18776
4617	226376	18725
4618	226411	18675
4619	226447	18625
4620	226484	18575
4621	226557	18528
4622	226602	18479
4623	226654	18430
4624	226696	18380
4625	226732	18330
4626	226770	18280
4627	226825	18232
4628	226871	18183
4629	226920	18134
4630	226957	18084
4631	226999	18034
4632	227056	17986
4633	227118	17938
4634	227152	17887
4635	227347	17850
4636	227529	17811
4637	227574	17762
4638	227626	17713
4639	227661	17663
4640	227703	17613
4641	227759	17565
4642	227805	17515
4643	227860	17467
4644	227899	17417
4645	227937	17367
4646	227990	17318
4647	228027	17268
4648	228065	17218
4649	228099	17168
4650	228139	17119
4651	228192	17070
4652	228259	17022
4653	228321	16974
4654	228359	16924
4655	228403	16875
4656	228452	16826
4657	228579	16782
4658	228776	16744
4659	228813	16694
4660	228895	16647
4661	228936	16598
4662	228986	16549
4663	229032	16499
4664	229077	16450
4665	229121	16400
4666	229174	16352
4667	229221	16302
4668	229260	16252
4669	229299	16203
4670	229359	16154
4671	229397	16104
4672	229444	16055
4673	229505	16007
4674	229554	15958
4675	229599	15908
4676	229636	15859
4677	229691	15810
4678	229722	15759
4679	229865	15717
4680	230065	15678
4681	230110	15629
4682	230159	15579
4683	230201	15530
4684	230248	15480
4685	230291	15431
4686	230336	15381
4687	230370	15331
4688	230425	15283
4689	230471	15233
4690	230503	15183
4691	230538	15133
4692	230570	15083
4693	230608	15033
4694	230654	14983
4695	230702	14934
4696	230760	14886
4697	230804	14836
4698	230862	14788
4699	230924	14739
4700	230981	14691
4701	231036	14642
4702	231210	14601
4703	231351	14557
4704	231388	14507
4705	231430	14458
4706	231472	14408
4707	231508	14358
4708	231562	14309
4709	231609	14260
4710	231655	14211
4711	231709	14162
4712	231762	14113
4713	231826	14064
4714	231866	14015
4715	231904	13965
4716	231944	13915
4717	231978	13865
4718	232035	13816
4719	232078	13767
4720	232126	13718
4721	232179	13669
4722	232222	13619
4723	232280	13570
4724	232326	13521
4725	232531	13481
4726	232696	13438
4727	232737	13389
4728	232777	13339
4729	232828	13290
4730	232863	13240
4731	232905	13190
4732	232965	13142
4733	233010	13092
4734	233058	13043
4735	233096	12993
4736	233143	12944
4737	233179	12894
4738	233221	12844
4739	233266	12795
4740	233313	12745
4741	233358	12696
4742	233395	12646
4743	233436	12596
4744	233481	12547
4745	233528	12498
4746	233579	12449
4747	233627	12399
4748	233817	12358
4749	233971	12314
4750	234012	12264
4751	234068	12215
4752	234103	12165
4753	234145	12116
4754	234197	12066
4755	234243	12017
4756	234279	11967
4757	234315	11917
4758	234367	11868
4759	234408	11818
4760	234445	11769
4761	234484	11719
4762	234525	11669
4763	234566	11619
4764	234611	11570
4765	234654	11521
4766	234690	11471
4767	234741	11421
4768	234780	11372
4769	234827	11322
4770	234897	11274
4771	235172	11236
4772	235268	11189
4773	235315	11139
