iter	MAPE	RMSE	R2	MAE
2336	0.1186096181	180184.5762	0.9874937832	111283.2023
2337	0.1185892464	180152.95	0.9874981731	111269.0131
2338	0.1185888324	180137.063	0.9875003779	111259.6004
2339	0.1185892165	180102.7597	0.9875051381	111247.4371
2340	0.1185828592	180042.0759	0.9875135567	111222.6753
2341	0.1185829233	180019.5564	0.9875166801	111209.8498
2342	0.1185899623	179981.0189	0.9875220242	111185.1947
2343	0.1185773142	179974.1961	0.9875229702	111178.2554
2344	0.1185796347	179895.0133	0.9875339468	111157.9282
2345	0.1185794945	179862.0075	0.9875385207	111144.5926
2346	0.1185651591	179849.9937	0.9875401854	111132.3268
2347	0.118551541	179829.9104	0.9875429679	111116.8764
2348	0.1185261255	179733.2547	0.9875563552	111070.8381
2349	0.118526122	179692.5633	0.9875619891	111042.8065
2350	0.1185169079	179585.2325	0.9875768431	110994.8915
2351	0.118523165	179569.1124	0.9875790733	110985.1318
2352	0.1185051783	179561.8071	0.9875800839	110981.0184
2353	0.11848844	179558.1324	0.9875805923	110977.5362
2354	0.1184688783	179509.1464	0.9875873677	110950.3788
2355	0.1184680651	179478.13	0.9875916568	110926.7671
2356	0.1184437652	179405.0875	0.9876017544	110889.7563
2357	0.1184042623	179353.696	0.9876088565	110860.8128
2358	0.1184006964	179335.5752	0.9876113602	110854.7334
2359	0.1184048515	179306.0059	0.9876154452	110836.8594
2360	0.1184089078	179286.5682	0.9876181301	110826.3397
2361	0.1184076292	179268.5549	0.9876206181	110819.4948
2362	0.1184109795	179258.1648	0.987622053	110815.9619
2363	0.1183921896	179229.2225	0.9876260497	110799.5309
2364	0.1183809878	179214.2764	0.9876281133	110787.7859
2365	0.1183503157	179192.1697	0.9876311654	110769.2324
2366	0.1183336505	179141.6988	0.987638132	110732.1653
2367	0.1183075471	179137.3607	0.9876387307	110726.7864
2368	0.1183227735	179114.4662	0.9876418901	110711.9319
2369	0.1183041266	179080.9169	0.9876465192	110698.8136
2370	0.1182907269	179070.0222	0.9876480222	110692.2087
2371	0.1182633175	179045.2525	0.9876514391	110668.6726
2372	0.1182533172	178971.0338	0.9876616746	110642.0927
2373	0.1182343948	178903.0302	0.9876710492	110618.6163
2374	0.1182249747	178829.4441	0.9876811894	110590.0784
2375	0.1181980014	178820.1453	0.9876824704	110581.1889
2376	0.1181778156	178808.0147	0.9876841415	110574.8164
2377	0.1181559072	178792.273	0.9876863099	110565.3996
2378	0.1181598215	178778.1023	0.9876882618	110555.3244
2379	0.1181494045	178753.8027	0.9876916084	110541.3149
2380	0.1181255579	178741.8009	0.9876932611	110536.1411
2381	0.1180898638	178724.1376	0.9876956933	110519.6257
2382	0.1180717708	178701.2995	0.9876988377	110506.0132
2383	0.1180593624	178641.4948	0.9877070698	110476.7926
2384	0.1180059899	178616.1116	0.987710563	110457.1889
2385	0.1179995372	178577.0315	0.9877159401	110438.1524
2386	0.1179792341	178539.5108	0.9877211015	110411.891
2387	0.1179747357	178509.6578	0.9877252074	110390.9567
2388	0.1179738234	178467.2523	0.9877310386	110375.4714
2389	0.1179346104	178452.3289	0.9877330903	110360.8382
2390	0.1179207502	178374.1756	0.9877438326	110314.5806
2391	0.1178861585	178361.4451	0.987745582	110304.1008
2392	0.117879359	178356.6314	0.9877462434	110299.2205
2393	0.117890027	178323.8921	0.9877507416	110280.6843
2394	0.1178829772	178246.3911	0.9877613866	110255.6107
2395	0.1178733923	178237.9437	0.9877625465	110250.3264
2396	0.1178463116	178225.9612	0.9877641919	110239.3537
2397	0.1178102316	178148.0349	0.9877748893	110204.5076
2398	0.1177967019	178109.1329	0.9877802279	110179.2127
2399	0.1177608867	178075.2952	0.9877848706	110165.0246
2400	0.1177327468	178059.0875	0.987787094	110152.8872
2401	0.1177151367	178042.2198	0.9877894078	110143.6212
2402	0.1176753078	178028.9332	0.9877912302	110126.5539
2403	0.1176600798	177954.8034	0.9878013953	110101.4089
2404	0.1176557939	177897.3313	0.9878092734	110071.1175
2405	0.1176531867	177888.4166	0.9878104951	110066.9146
2406	0.1176406119	177870.5359	0.9878129455	110057.3401
2407	0.1176197528	177849.2906	0.9878158566	110038.7797
2408	0.1176518916	177815.471	0.98782049	110029.0067
2409	0.1176283585	177786.3304	0.9878244817	110011.1491
2410	0.1176075013	177723.757	0.9878330507	109986.5879
2411	0.1175957334	177698.6624	0.9878364864	109977.3001
2412	0.1175893743	177675.0023	0.9878397253	109962.9441
2413	0.117587033	177580.9246	0.9878525994	109941.783
2414	0.1175859819	177552.5716	0.9878564781	109925.2
2415	0.1175642638	177513.0473	0.9878618839	109908.772
2416	0.117505377	177489.3612	0.987865123	109893.1455
2417	0.1175208498	177462.7956	0.9878687553	109875.5688
2418	0.1175208913	177440.913	0.9878717468	109864.1066
2419	0.117528931	177428.2771	0.9878734741	109852.7505
2420	0.1175243252	177381.1874	0.9878799101	109832.7087
2421	0.1175439055	177365.203	0.9878820943	109822.2058
2422	0.1175183523	177298.6262	0.9878911899	109794.6312
2423	0.1174802617	177262.6615	0.9878961019	109774.5434
2424	0.1174740125	177182.1376	0.9879070961	109757.3932
2425	0.1174831527	177155.4775	0.987910735	109737.2269
2426	0.1174446546	177126.174	0.9879147341	109714.653
2427	0.1174135531	177105.8261	0.9879175106	109701.9282
2428	0.1174062858	177078.9922	0.9879211716	109680.5312
2429	0.1173651871	177050.4541	0.9879250646	109659.1785
2430	0.1173651236	177025.5215	0.9879284652	109650.3864
2431	0.1173729537	176948.0821	0.9879390242	109627.3197
2432	0.1173627438	176940.1477	0.9879401058	109620.399
2433	0.117340273	176928.3291	0.9879417168	109608.9188
2434	0.1173165417	176894.5505	0.9879463206	109594.7912
2435	0.1173041748	176843.2358	0.9879533128	109571.2405
2436	0.1172935034	176803.7018	0.9879586984	109551.9011
2437	0.1172923725	176762.3458	0.9879643309	109541.8916
2438	0.1172793967	176740.6287	0.9879672881	109531.0201
2439	0.1172656126	176646.4946	0.9879801022	109505.6997
2440	0.1172503114	176616.2776	0.9879842141	109495.6934
2441	0.117221953	176582.9096	0.9879887539	109472.1162
2442	0.1172292852	176572.8539	0.9879901219	109465.9871
2443	0.1172272704	176553.041	0.987992817	109457.7868
2444	0.1172018059	176487.2225	0.9880017678	109410.8399
2445	0.1171936244	176469.173	0.9880042218	109397.0848
2446	0.1171462787	176455.7334	0.9880060489	109385.9548
2447	0.1171329961	176450.0264	0.9880068247	109380.6709
2448	0.1171277368	176410.4772	0.9880122003	109366.8576
2449	0.1170710478	176384.0452	0.9880157924	109344.7727
2450	0.1170276796	176353.57	0.9880199332	109314.6491
2451	0.1170357578	176325.7639	0.9880237108	109299.1689
2452	0.1170172582	176318.4319	0.9880247068	109292.6818
2453	0.1170128226	176301.1541	0.9880270536	109278.3101
2454	0.1169969034	176269.7999	0.9880313119	109260.8026
2455	0.1169970999	176253.2745	0.9880335559	109253.3952
2456	0.1169591962	176237.1029	0.9880357517	109238.0229
2457	0.1169542498	176230.0832	0.9880367048	109234.8319
2458	0.1169051554	176166.1172	0.9880453878	109202.8233
2459	0.1169022631	176144.402	0.9880483348	109198.4306
2460	0.1169061765	176087.0103	0.9880561218	109182.1827
2461	0.1169098232	176068.6545	0.9880586118	109171.9401
2462	0.1168948412	176051.5546	0.9880609312	109162.6894
2463	0.1168834923	176023.4778	0.988064739	109148.4222
2464	0.1168805464	176013.4073	0.9880661046	109144.2812
2465	0.1168793376	176002.4637	0.9880675885	109134.8321
2466	0.1168711174	175963.2043	0.9880729113	109107.9037
2467	0.1168551343	175939.3731	0.9880761417	109095.7993
2468	0.1168545096	175924.4106	0.9880781697	109093.9353
2469	0.1168527379	175881.3679	0.9880840027	109081.5472
2470	0.1168575291	175872.3626	0.9880852229	109076.9533
2471	0.1168367783	175861.762	0.9880866592	109066.1264
2472	0.1168175164	175834.3099	0.9880903782	109052.5129
2473	0.1168227386	175813.2723	0.9880932279	109037.8496
2474	0.1168215705	175785.9947	0.9880969223	109025.3848
2475	0.1168169868	175606.8644	0.988121169	108996.0142
2476	0.1167946347	175587.5096	0.9881237874	108981.4637
2477	0.1167201881	175570.4684	0.9881260925	108962.4929
2478	0.116681944	175539.7778	0.9881302433	108931.5545
2479	0.1166561021	175513.7563	0.9881337622	108911.9799
2480	0.1166675774	175480.8735	0.9881382081	108897.6878
2481	0.1166771932	175430.7157	0.988144988	108878.5147
2482	0.11665673	175421.2192	0.9881462715	108871.9763
2483	0.11663737	175396.8367	0.9881495664	108854.0433
2484	0.116634297	175381.0347	0.9881517016	108843.7066
2485	0.1166187745	175364.7981	0.9881538953	108826.3263
2486	0.1166114879	175319.2399	0.9881600496	108803.7859
2487	0.1165965217	175266.3894	0.9881671869	108782.3375
2488	0.1165909058	175266.0901	0.9881672273	108782.3071
2489	0.1165919548	175210.2569	0.988174765	108767.7027
2490	0.1165866102	175199.2644	0.9881762488	108757.5119
2491	0.1165918079	175184.9155	0.9881781854	108747.3999
2492	0.116586408	175160.0277	0.9881815441	108729.6122
2493	0.1165792723	175135.0799	0.9881849105	108723.3857
2494	0.1165716972	175079.0115	0.9881924743	108704.9076
2495	0.1165702858	175037.1613	0.9881981185	108687.4665
2496	0.1165512441	175023.8073	0.9881999192	108677.8015
2497	0.1165321268	175006.6227	0.9882022363	108662.3467
2498	0.1164945326	174995.3089	0.9882037616	108647.1221
2499	0.1164918862	174946.8372	0.9882102956	108633.3933
2500	0.1164822806	174926.3156	0.9882130613	108613.4521
2501	0.1164504823	174872.7801	0.9882202749	108578.6919
2502	0.1163854909	174854.846	0.9882226909	108566.1811
2503	0.1163734799	174848.9282	0.9882234881	108561.3521
2504	0.1163367973	174828.5068	0.9882262388	108541.5386
2505	0.1163181447	174787.3665	0.9882317793	108520.564
2506	0.1162725716	174685.0674	0.9882455506	108478.5878
2507	0.1162866511	174651.8733	0.9882500174	108467.0386
2508	0.1162721466	174616.1355	0.9882548255	108446.137
2509	0.1162546849	174497.8363	0.9882707344	108400.7427
2510	0.1162540581	174460.1082	0.9882758058	108381.6977
2511	0.1162677841	174450.3036	0.9882771236	108371.8467
2512	0.1162573833	174409.2853	0.9882826357	108348.2054
2513	0.1162587804	174341.5855	0.9882917305	108320.854
2514	0.1162012626	174308.1782	0.9882962172	108290.2468
2515	0.1161962014	174292.6482	0.9882983026	108279.9259
2516	0.1161551659	174268.9382	0.9883014861	108263.4594
2517	0.1161447935	174257.2657	0.9883030531	108253.1969
2518	0.1161092364	174245.5911	0.9883046204	108244.064
2519	0.1161205035	174229.2313	0.9883068164	108235.5804
2520	0.1161168879	174202.2139	0.9883104426	108220.7661
2521	0.1160973236	174171.3215	0.9883145882	108202.317
2522	0.1160400339	174149.194	0.9883175572	108181.7653
2523	0.1160075485	174105.4868	0.9883234205	108150.1023
2524	0.1160055482	174105.0654	0.988323477	108150.0293
2525	0.1160022737	174095.8233	0.9883247166	108143.366
2526	0.1159937305	174077.2785	0.9883272038	108130.3547
2527	0.1159787417	174047.5134	0.9883311953	108112.8227
2528	0.1159660253	174028.6349	0.9883337265	108101.4073
2529	0.1159865671	174018.259	0.9883351176	108092.3864
2530	0.1159236106	173986.8808	0.9883393239	108063.7326
2531	0.1159319408	173958.2258	0.9883431645	108053.0511
2532	0.1159400982	173947.7353	0.9883445704	108046.7569
2533	0.1159183922	173926.8787	0.9883473653	108028.2123
2534	0.1158974996	173907.3872	0.9883499769	108013.3106
2535	0.1158892032	173883.1151	0.9883532286	107997.552
2536	0.1158708816	173840.8526	0.9883588895	107979.2714
2537	0.115847707	173820.4974	0.9883616154	107958.7806
2538	0.1158339139	173755.7692	0.9883702818	107936.7854
2539	0.1158218074	173719.9884	0.988375071	107914.416
2540	0.1158254728	173698.2788	0.9883779763	107902.8363
2541	0.1158236856	173694.1753	0.9883785254	107901.4663
2542	0.1157932214	173658.7983	0.9883832589	107893.6541
2543	0.1158093822	173606.3679	0.9883902724	107872.4432
2544	0.1157849583	173563.1896	0.9883960467	107849.1958
2545	0.1157744872	173528.561	0.9884006766	107835.5933
2546	0.1157689977	173477.3856	0.9884075171	107822.2938
2547	0.1157548355	173464.2224	0.9884092763	107811.197
2548	0.1157482979	173433.5788	0.9884133711	107779.0372
2549	0.1156988452	173414.1725	0.9884159639	107759.6305
2550	0.1156859015	173404.7852	0.988417218	107752.3895
2551	0.1156630271	173329.9172	0.9884272176	107735.0755
2552	0.1156239084	173302.9729	0.9884308154	107710.5134
2553	0.1156126593	173235.7053	0.9884397948	107682.0453
2554	0.1156079564	173207.3474	0.9884435792	107669.5134
2555	0.1155928757	173133.1811	0.9884534738	107642.45
2556	0.1155922354	173111.2969	0.9884563926	107639.0349
2557	0.1155749183	173071.8673	0.9884616506	107618.8376
2558	0.1155220009	173058.0616	0.9884634913	107604.1706
2559	0.1155311466	173016.6211	0.9884690157	107585.6287
2560	0.1155192592	173007.3355	0.9884702534	107577.1654
2561	0.1155138491	172933.9674	0.9884800303	107561.2043
2562	0.1154897757	172919.6801	0.9884819337	107549.9014
2563	0.1154560815	172908.8609	0.988483375	107543.1896
2564	0.1154708392	172895.8169	0.9884851125	107540.4356
2565	0.115438282	172864.0941	0.9884893376	107512.5367
2566	0.1154372	172859.4403	0.9884899574	107510.5496
2567	0.1154309981	172837.4049	0.9884928917	107508.0759
2568	0.1154057743	172792.8158	0.9884988282	107483.3505
2569	0.11534087	172776.0083	0.9885010655	107462.1248
2570	0.1153265822	172721.0993	0.9885083732	107438.9602
2571	0.1153190317	172683.9221	0.9885133197	107425.1552
2572	0.1153142517	172643.4535	0.9885187029	107402.0217
2573	0.1153375292	172614.0431	0.9885226143	107397.9381
2574	0.1152984439	172580.8049	0.988527034	107380.575
2575	0.1152865907	172556.5396	0.98853026	107367.4924
2576	0.1152801627	172525.0592	0.9885344446	107351.0711
2577	0.1152996973	172470.8283	0.9885416516	107344.3211
2578	0.1152921204	172467.5492	0.9885420872	107340.1239
2579	0.1152822857	172431.7727	0.9885468404	107328.4831
2580	0.1152740092	172412.2702	0.988549431	107321.2023
2581	0.1152520227	172371.5216	0.9885548429	107297.2179
2582	0.1152368052	172307.1632	0.9885633879	107272.928
2583	0.1151909733	172235.2949	0.9885729262	107232.9269
2584	0.1151399497	172191.2024	0.9885787761	107208.2035
2585	0.1151485575	172175.0217	0.9885809225	107200.1076
2586	0.1151353164	172162.1305	0.9885826324	107190.1652
2587	0.1151282183	172154.3876	0.9885836594	107184.1929
2588	0.1151098378	172140.5621	0.988585493	107171.6147
2589	0.1151121972	172073.1116	0.9885944364	107137.231
2590	0.1151109242	172050.3642	0.9885974517	107126.6975
2591	0.1151024247	172027.4405	0.98860049	107115.2785
2592	0.1150800454	172004.5624	0.9886035219	107104.2756
2593	0.115070554	171974.537	0.9886075003	107094.5631
2594	0.1150692824	171961.0871	0.9886092822	107087.5782
2595	0.1149988083	171933.7885	0.9886128985	107060.4977
2596	0.1150061707	171924.2768	0.9886141584	107053.2142
2597	0.1149943237	171920.0645	0.9886147163	107047.9804
2598	0.1149989905	171881.4063	0.9886198359	107029.1313
2599	0.1149816812	171840.8094	0.9886252111	107012.4486
2600	0.1149532073	171827.3607	0.9886269915	107000.372
2601	0.1149373047	171788.3647	0.9886321531	106990.8739
2602	0.1149134115	171745.1335	0.9886378739	106974.034
2603	0.1149094345	171699.2744	0.9886439408	106954.5445
2604	0.1149000807	171668.0624	0.9886480691	106939.7634
2605	0.1148754575	171599.0995	0.988657188	106912.7738
2606	0.1148591222	171548.4688	0.9886638804	106875.2305
2607	0.1148530122	171523.179	0.9886672225	106862.0511
2608	0.1148526959	171511.9499	0.9886687063	106852.8718
2609	0.1148534263	171494.2584	0.9886710439	106843.8072
2610	0.1148631036	171484.7477	0.9886723004	106839.2364
2611	0.1148615043	171458.4343	0.9886757765	106822.5353
2612	0.1148379097	171447.9579	0.9886771603	106814.0119
2613	0.1148245045	171411.9258	0.9886819191	106795.8777
2614	0.1148143854	171389.5217	0.9886848775	106790.7534
2615	0.114797461	171369.4526	0.9886875273	106771.7355
2616	0.1147813975	171360.1838	0.9886887509	106770.8273
2617	0.1148013812	171338.0288	0.9886916756	106760.3928
2618	0.11474212	171305.4624	0.9886959739	106742.15
2619	0.114737481	171247.1045	0.9887036744	106719.8842
2620	0.1147472523	171228.1218	0.9887061787	106708.3221
2621	0.1147516139	171223.1768	0.988706831	106703.739
2622	0.1147104106	171149.5147	0.9887165458	106662.1514
2623	0.1147173277	171086.8428	0.9887248079	106650.0669
2624	0.1147040648	171033.4037	0.9887318504	106614.6043
2625	0.1147170129	171024.1481	0.9887330699	106609.9646
2626	0.1147003249	171006.5875	0.9887353836	106597.5747
2627	0.1146827054	170971.3743	0.9887400223	106571.1805
2628	0.1146646613	170952.2993	0.9887425346	106567.8819
2629	0.1146546525	170897.2893	0.9887497785	106546.7703
2630	0.1146485132	170814.4123	0.9887606874	106512.4386
2631	0.1146105776	170729.5305	0.9887718548	106468.094
2632	0.1146144295	170717.487	0.9887734389	106460.1553
2633	0.1145858412	170693.5101	0.9887765921	106448.2128
2634	0.1145808443	170630.84	0.988784832	106436.4593
2635	0.1145808131	170597.6889	0.9887891894	106423.824
2636	0.1145756897	170541.0222	0.9887966359	106402.1508
2637	0.1145605067	170477.038	0.988805041	106387.126
2638	0.1145489298	170456.5354	0.9888077335	106375.3379
2639	0.1145517497	170385.6741	0.9888170372	106353.9701
2640	0.1145574046	170354.5303	0.988821125	106342.3045
2641	0.1144273629	170313.9717	0.9888264473	106317.0244
2642	0.1144215852	170307.0055	0.9888273614	106311.7751
2643	0.1144256105	170294.3936	0.9888290161	106308.8614
2644	0.1144304746	170278.2166	0.9888311383	106294.315
2645	0.1144312109	170274.8377	0.9888315816	106292.6592
2646	0.1144263361	170260.8176	0.9888334207	106281.601
2647	0.1144214191	170218.3114	0.9888389955	106272.9751
2648	0.1144120249	170193.7125	0.9888422211	106259.2118
2649	0.1144099344	170152.6184	0.9888476087	106237.4578
2650	0.1143698149	170141.4034	0.9888490788	106227.4525
2651	0.1143592903	170103.6634	0.9888540251	106197.051
2652	0.1143492416	170070.8351	0.9888583268	106178.2536
2653	0.1143366065	170052.6488	0.9888607095	106168.8008
2654	0.1143343459	170011.666	0.988866078	106152.5456
2655	0.114343504	169993.6844	0.9888684331	106146.0386
2656	0.1143283163	169990.7874	0.9888688125	106142.7038
2657	0.1143566371	169975.214	0.988870852	106135.1423
2658	0.1143410184	169885.3966	0.9888826105	106101.9172
2659	0.114335074	169875.5719	0.9888838963	106091.8648
2660	0.1143257507	169840.2938	0.9888885128	106073.3567
2661	0.1143294181	169817.1522	0.9888915406	106069.9296
2662	0.1142828308	169805.0881	0.9888931188	106058.5637
2663	0.1143039073	169787.0415	0.9888954795	106056.3501
2664	0.1142852163	169777.2507	0.9888967602	106050.0545
2665	0.1142954807	169774.4697	0.9888971239	106047.8259
2666	0.1142800908	169675.1279	0.9889101136	106009.2389
2667	0.1142834435	169642.5809	0.9889143677	105992.1665
2668	0.1142825211	169594.5436	0.988920645	105984.8246
2669	0.1142821012	169590.2325	0.9889212083	105978.9398
2670	0.1142609606	169557.3796	0.9889255002	105955.2059
2671	0.1142329344	169535.7723	0.9889283226	105934.9928
2672	0.1142373314	169452.6339	0.9889391787	105919.3346
2673	0.1142366296	169396.5738	0.988946496	105909.7764
2674	0.1142163728	169355.6755	0.9889518328	105893.5346
2675	0.1142134506	169338.0802	0.9889541284	105887.0473
2676	0.1142034576	169320.4905	0.988956423	105873.0069
2677	0.114184197	169276.0608	0.9889622179	105846.5696
2678	0.1141837063	169247.2179	0.9889659791	105832.569
2679	0.1141607966	169202.2843	0.9889718371	105797.3689
2680	0.1141415897	169181.3446	0.9889745666	105791.8656
2681	0.1141137807	169059.9785	0.9889903796	105741.6367
2682	0.1140803041	169011.7968	0.9889966541	105719.4283
2683	0.1140586939	168987.3276	0.98899984	105699.7601
2684	0.1140503882	168979.0169	0.9890009219	105698.5254
2685	0.114050408	168956.1193	0.9890039026	105685.6136
2686	0.1140588157	168928.9338	0.9890074409	105672.1293
2687	0.1140643784	168899.5379	0.9890112663	105654.0537
2688	0.1140456926	168880.0348	0.9890138039	105631.2654
2689	0.1140312067	168837.0124	0.9890194007	105618.8015
2690	0.114035484	168823.208	0.9890211962	105613.4838
2691	0.1140128377	168784.0842	0.9890262842	105588.531
2692	0.1139940241	168763.0506	0.989029019	105574.3433
2693	0.1139479871	168734.7509	0.9890326982	105559.8059
2694	0.1138730693	168713.4241	0.9890354704	105537.1349
2695	0.1138575527	168667.7706	0.9890414035	105515.0281
2696	0.1138324739	168627.4633	0.9890466405	105488.484
2697	0.1138222739	168608.4478	0.9890491107	105485.6459
2698	0.1138313314	168584.0561	0.9890522789	105470.9662
2699	0.1138457613	168552.877	0.989056328	105458.8637
2700	0.1138461978	168545.3948	0.9890572996	105453.9922
2701	0.1138577553	168497.714	0.98906349	105426.1758
2702	0.1138291858	168461.9339	0.9890681342	105402.6495
2703	0.113787768	168419.1143	0.9890736908	105372.7754
2704	0.1138002146	168379.5035	0.9890788298	105366.5611
2705	0.1137998162	168355.2718	0.9890819729	105358.1051
2706	0.1137878744	168347.2747	0.9890830101	105350.6646
2707	0.1137587513	168309.1383	0.9890879557	105334.7145
2708	0.1137593221	168302.495	0.9890888171	105328.4293
2709	0.1137387592	168230.4554	0.9890981559	105306.6841
2710	0.1137435468	168210.3319	0.9891007639	105294.1216
2711	0.113726269	168182.7207	0.9891043417	105281.7106
2712	0.1137327291	168163.0357	0.9891068921	105272.7703
2713	0.1137224243	168145.2761	0.9891091928	105268.1796
2714	0.1137241997	168130.6531	0.989111087	105257.2911
2715	0.1137253544	168096.2582	0.9891155417	105241.2071
2716	0.1137290711	168076.2917	0.9891181273	105233.7996
2717	0.1137109436	168050.8401	0.9891214227	105220.2305
2718	0.1136684199	168031.2165	0.9891239632	105206.0006
2719	0.1136708295	168017.9674	0.9891256782	105199.192
2720	0.1136540939	168005.4537	0.989127298	105191.3503
2721	0.1136362588	168001.8414	0.9891277655	105188.4336
2722	0.1136080603	167995.7805	0.98912855	105181.9715
2723	0.1135939891	167982.0245	0.9891303303	105175.4389
2724	0.1135871502	167966.7549	0.9891323063	105165.3127
2725	0.113577215	167947.717	0.9891347697	105150.9677
2726	0.1135575476	167935.2416	0.9891363838	105141.5525
2727	0.1135688714	167909.6486	0.9891396947	105133.8517
2728	0.1135849233	167898.4921	0.9891411379	105126.4203
2729	0.1135576865	167863.4382	0.9891456717	105103.7447
2730	0.1135690736	167843.12	0.9891482991	105097.8045
2731	0.1135692315	167827.7165	0.9891502908	105089.2626
2732	0.1135604346	167804.4227	0.9891533024	105077.939
2733	0.1135294111	167789.2735	0.9891552608	105064.4217
2734	0.1134800496	167754.5396	0.9891597502	105042.2971
2735	0.113463708	167738.6422	0.9891618047	105024.9475
2736	0.1134292355	167695.8089	0.9891673392	105003.6001
2737	0.1134130581	167688.1309	0.9891683311	104999.0416
2738	0.1133844572	167672.2448	0.9891703833	104987.2995
2739	0.1133876903	167660.0627	0.9891719569	104981.7079
2740	0.113372393	167630.088	0.9891758283	104969.6251
2741	0.1133687929	167607.2836	0.9891787731	104950.0287
2742	0.1133634678	167513.3249	0.9891909022	104921.8197
2743	0.1133500799	167480.1059	0.9891951889	104909.5135
2744	0.1133394367	167422.217	0.9892026569	104886.2064
2745	0.1133320587	167404.8956	0.9892048909	104875.3921
2746	0.1133241972	167394.8847	0.989206182	104867.9389
2747	0.1133099399	167370.8669	0.9892092791	104855.3654
2748	0.1133253643	167329.7555	0.9892145796	104839.4454
2749	0.1132798986	167283.3538	0.9892205605	104816.3957
2750	0.1132839891	167240.9921	0.9892260192	104796.7722
2751	0.1132496934	167234.0415	0.9892269147	104791.4158
2752	0.1132465813	167202.1874	0.9892310184	104772.6867
2753	0.113252115	167156.9863	0.9892368401	104746.0498
2754	0.1132274006	167077.8738	0.9892470257	104711.6508
2755	0.1131634333	167007.7998	0.9892560436	104657.6893
2756	0.1131434633	166977.6299	0.9892599251	104645.439
2757	0.1131382018	166973.6855	0.9892604325	104641.4629
2758	0.1131174607	166953.4683	0.989263033	104627.0481
2759	0.1131137191	166930.8183	0.9892659461	104621.3983
2760	0.1131320126	166893.7353	0.9892707146	104606.182
2761	0.1131235762	166877.8897	0.9892727519	104594.9292
2762	0.113121089	166871.4572	0.9892735789	104587.1011
2763	0.1131217898	166858.3357	0.9892752657	104585.4677
2764	0.1130893788	166803.403	0.9892823261	104564.9334
2765	0.1130313689	166771.0018	0.9892864894	104545.2987
2766	0.1130215699	166733.3085	0.9892913318	104528.9813
2767	0.1130132413	166721.1219	0.9892928971	104522.3211
2768	0.113004962	166690.672	0.9892968079	104504.3957
2769	0.1130035643	166682.4032	0.9892978697	104501.087
2770	0.1129794868	166672.4342	0.9892991498	104488.8266
2771	0.1129700132	166659.4462	0.9893008175	104477.3647
2772	0.1129527913	166630.5141	0.9893045319	104461.9786
2773	0.1129357467	166596.4829	0.9893089002	104437.3681
2774	0.1129310527	166585.9042	0.9893102579	104428.629
2775	0.1129259574	166564.2187	0.9893130408	104417.7431
2776	0.1129387653	166544.6298	0.9893155544	104403.5407
2777	0.1129104729	166461.3628	0.9893262355	104378.1075
2778	0.1129217524	166446.6496	0.9893281222	104370.5617
2779	0.1129088286	166416.7133	0.9893319607	104348.6229
2780	0.1129021815	166396.4953	0.9893345526	104342.9955
2781	0.1128975326	166314.9726	0.9893450007	104319.2577
2782	0.1129137582	166308.08	0.9893458839	104319.4727
2783	0.1128946569	166300.3526	0.9893468739	104312.0464
2784	0.1129055605	166278.9627	0.9893496142	104293.8654
2785	0.1128687359	166249.5241	0.989353385	104280.5106
2786	0.112859123	166235.2431	0.9893552141	104269.703
2787	0.1128704308	166182.6135	0.9893619532	104259.6413
2788	0.1128580493	166158.8284	0.9893649982	104253.1353
2789	0.112835456	166138.925	0.9893675459	104236.3873
2790	0.1128394262	166136.7946	0.9893678185	104236.2804
2791	0.1128245532	166129.7891	0.9893687152	104227.0844
2792	0.1128266049	166125.1564	0.9893693081	104222.731
2793	0.112764973	166089.1726	0.9893739129	104201.4029
2794	0.112760189	166076.9814	0.9893754728	104195.4447
2795	0.1127644976	166064.8782	0.9893770213	104190.0808
2796	0.1127669363	166037.7585	0.9893804907	104176.7757
2797	0.112732476	166029.471	0.9893815508	104168.5069
2798	0.1127474862	166008.4016	0.9893842456	104161.0803
2799	0.1127484118	165975.5231	0.9893884501	104152.025
2800	0.1127250087	165953.0899	0.9893913185	104137.4373
2801	0.1127210971	165926.901	0.9893946665	104114.3484
2802	0.1127268921	165917.4837	0.9893958703	104106.9517
2803	0.1127284362	165832.6418	0.9894067123	104082.3338
2804	0.1126696702	165799.7936	0.9894109086	104061.533
2805	0.1126500461	165773.273	0.9894142959	104048.9379
2806	0.1126493594	165764.3066	0.989415441	104041.4253
2807	0.1126157004	165742.2319	0.9894182599	104031.1519
2808	0.1126143761	165709.4146	0.9894224499	104023.6387
2809	0.1125993555	165659.6575	0.9894288011	104001.1306
2810	0.1125795037	165631.5547	0.9894323874	103983.0523
2811	0.1125601871	165616.9559	0.9894342502	103967.6432
2812	0.1125603227	165581.9244	0.9894387195	103955.439
2813	0.112544437	165557.8812	0.9894417864	103940.3721
2814	0.1125302699	165526.0652	0.989445844	103922.7164
2815	0.1125170126	165477.9943	0.9894519732	103898.6914
2816	0.112510853	165465.917	0.9894535129	103889.6484
2817	0.1125013909	165423.0843	0.9894589723	103873.2596
2818	0.1124924776	165411.4515	0.9894604548	103865.8828
2819	0.1124839427	165370.4142	0.9894656837	103848.2493
2820	0.1124919073	165362.6051	0.9894666786	103840.9194
2821	0.1124725544	165334.8337	0.9894702162	103824.7262
2822	0.1124496318	165321.7774	0.9894718792	103813.4971
2823	0.1124326815	165312.0948	0.9894731124	103807.9376
